Time,Throughput,RTT,Loss
1869,12032,,
1870,12032,,
1871,12032,,
1872,12032,,
1873,12032,,
1874,12032,,
1875,12032,,
1876,12032,,
1877,12032,,
1878,12032,,
1879,12032,,
1880,12032,,
1881,12032,,
1882,12032,,
1883,12032,,
1884,12032,,
1885,12032,,
1886,12032,,
1887,12032,,
1888,12032,,
1889,12032,,
1890,12032,,
1891,12032,,
1892,12032,,
1893,12032,,
1894,12032,,
1895,12032,,
1896,12032,,
1897,12032,,
1898,12032,,
1899,12032,,
1900,12032,,
1901,12032,,
1902,12032,,
1903,12032,,
1904,12032,,
1905,12032,,
1906,12032,,
1907,12032,,
1908,12032,,
1909,12032,,
1910,12032,,
1911,12032,,
1912,12032,,
1913,12032,,
1914,12032,,
1915,12032,,
1916,12032,,
1917,12032,,
1918,12032,,
1919,12032,,
1920,12032,,
1921,12032,,
1922,12032,,
1923,12032,,
1924,12032,,
1925,12032,,
1926,12032,,
1927,12032,,
1928,12032,,
1929,12032,,
1930,12032,,
1931,12032,,
1932,12032,,
1933,12032,,
1934,12032,,
1935,12032,,
1936,12032,,
1937,12032,,
1938,12032,,
1939,12032,,
1940,12032,,
1941,12032,,
1942,12032,,
1943,12032,,
1944,12032,,
1945,12032,,
1946,12032,,
1947,12032,,
1948,12032,,
1949,12032,,
1950,12032,,
1951,12032,,
1952,12032,,
1953,12032,,
1954,12032,,
1955,12032,,
1956,12032,,
1957,12032,,
1958,12032,,
1959,12032,,
1960,12032,,
1961,12032,,
1962,12032,,
1963,12032,,
1964,12032,,
1965,12032,,
1966,12032,,
1967,12032,,
1968,12032,,
1969,12032,,
1970,12032,,
1971,12032,,
1972,12032,,
1973,12032,,
1974,12032,,
1975,12032,,
1976,12032,,
1977,12032,,
1978,12032,,
1979,12032,,
1980,12032,,
1981,12032,,
1982,12032,,
1983,12032,,
1984,12032,,
1985,12032,,
1986,12032,,
1987,12032,,
1988,12032,,
1989,12032,,
1990,12032,,
1991,12032,,
1992,12032,,
1993,12032,,
1994,12032,,
1995,12032,,
1996,12032,,
1997,12032,,
1998,12032,,
1999,12032,,
2000,12032,,
2001,12032,,
2002,12032,,
2003,12032,,
2004,12032,,
2005,12032,,
2006,12032,,
2007,12032,,
2008,12032,,
2009,12032,,
2010,12032,,
2011,12032,,
2012,12032,,
2013,12032,,
2014,12032,,
2015,12032,,
2016,12032,,
2017,12032,,
2018,12032,,
2019,12032,,
2020,12032,,
2021,12032,,
2022,12032,,
2023,12032,,
2024,12032,,
2025,12032,,
2026,12032,,
2027,12032,,
2028,12032,,
2029,12032,,
2030,12032,,
2031,12032,,
2032,12032,,
2033,12032,,
2034,12032,,
2035,12032,,
2036,12032,,
2037,12032,,
2038,12032,,
2039,12032,,
2040,12032,,
2041,12032,,
2042,12032,,
2043,12032,,
2044,12032,,
2045,12032,,
2046,12032,,
2047,12032,,
2048,12032,,
2049,12032,,
2050,12032,,
2051,12032,,
2052,12032,,
2053,12032,,
2054,12032,,
2055,12032,,
2056,12032,,
2057,12032,,
2058,12032,,
2059,12032,,
2060,12032,,
2061,12032,,
2062,12032,,
2063,12032,,
2064,12032,,
2065,12032,,
2066,12032,,
2067,12032,,
2068,12032,,
2069,12032,,
2070,12032,,
2071,12032,,
2072,12032,,
2073,12032,,
2074,12032,,
2075,12032,,
2076,12032,,
2077,12032,,
2078,12032,,
2079,12032,,
2080,12032,,
2081,12032,,
2082,12032,,
2083,12032,,
2084,12032,,
2085,12032,,
2086,12032,,
2087,12032,,
2088,12032,,
2089,12032,,
2090,12032,,
2091,12032,,
2092,12032,,
2093,12032,,
2094,12032,,
2095,12032,,
2096,12032,,
2097,12032,,
2098,12032,,
2099,12032,,
2100,12032,,
2101,12032,,
2102,12032,,
2103,12032,,
2104,12032,,
2105,12032,,
2106,12032,,
2107,12032,,
2108,12032,,
2109,12032,,
2110,12032,,
2111,12032,,
2112,12032,,
2113,12032,,
2114,12032,,
2115,12032,,
2116,12032,,
2117,12032,,
2118,12032,,
2119,12032,,
2120,12032,,
2121,12032,,
2122,12032,,
2123,12032,,
2124,12032,,
2125,12032,,
2126,12032,,
2127,12032,,
2128,12032,,
2129,12032,,
2130,12032,,
2131,12032,,
2132,12032,,
2133,12032,,
2134,12032,,
2135,12032,,
2136,12032,,
2137,12032,,
2138,12032,,
2139,12032,,
2140,12032,,
2141,12032,,
2142,12032,,
2143,12032,,
2144,12032,,
2145,12032,,
2146,12032,,
2147,12032,,
2148,12032,,
2149,12032,,
2150,12032,,
2151,12032,,
2152,12032,,
2153,12032,,
2154,12032,,
2155,12032,,
2156,12032,,
2157,12032,,
2158,12032,,
2159,12032,,
2160,12032,,
2161,12032,,
2162,12032,,
2163,12032,,
2164,12032,,
2165,12032,,
2166,12032,,
2167,12032,,
2168,12032,,
2169,12032,,
2170,12032,,
2171,12032,,
2172,12032,,
2173,12032,,
2174,12032,,
2175,12032,,
2176,12032,,
2177,12032,,
2178,12032,,
2179,12032,,
2180,12032,,
2181,12032,,
2182,12032,,
2183,12032,,
2184,12032,,
2185,12032,,
2186,12032,,
2187,12032,,
2188,12032,,
2189,12032,,
2190,12032,,
2191,12032,,
2192,12032,,
2193,12032,,
2194,12032,,
2195,12032,,
2196,12032,,
2197,12032,,
2198,12032,,
2199,12032,,
2200,12032,,
2201,12032,,
2202,12032,,
2203,12032,,
2204,12032,,
2205,12032,,
2206,12032,,
2207,12032,,
2208,12032,,
2209,12032,,
2210,12032,,
2211,12032,,
2212,12032,,
2213,12032,,
2214,12032,,
2215,12032,,
2216,12032,,
2217,12032,,
2218,12032,,
2219,12032,,
2220,12032,,
2221,12032,,
2222,12032,,
2223,12032,,
2224,12032,,
2225,12032,,
2226,12032,,
2227,12032,,
2228,12032,,
2229,12032,,
2230,12032,,
2231,12032,,
2232,12032,,
2233,12032,,
2234,12032,,
2235,12032,,
2236,12032,,
2237,12032,,
2238,12032,,
2239,12032,,
2240,12032,,
2241,12032,,
2242,12032,,
2243,12032,,
2244,12032,,
2245,12032,,
2246,12032,,
2247,12032,,
2248,12032,,
2249,12032,,
2250,12032,,
2251,12032,,
2252,12032,,
2253,12032,,
2254,12032,,
2255,12032,,
2256,12032,,
2257,12032,,
2258,12032,,
2259,12032,,
2260,12032,,
2261,12032,,
2262,12032,,
2263,12032,,
2264,12032,,
2265,12032,,
2266,12032,,
2267,12032,,
2268,12032,,
2269,12032,,
2270,12032,,
2271,12032,,
2272,12032,,
2273,12032,,
2274,12032,,
2275,12032,,
2276,12032,,
2277,12032,,
2278,12032,,
2279,12032,,
2280,12032,,
2281,12032,,
2282,12032,,
2283,12032,,
2284,12032,,
2285,12032,,
2286,12032,,
2287,12032,,
2288,12032,,
2289,12032,,
2290,12032,,
2291,12032,,
2292,12032,,
2293,12032,,
2294,12032,,
2295,12032,,
2296,12032,,
2297,12032,,
2298,12032,,
2299,12032,,
2300,12032,,
2301,12032,,
2302,12032,,
2303,12032,,
2304,12032,,
2305,12032,,
2306,12032,,
2307,12032,,
2308,12032,,
2309,12032,,
2310,12032,,
2311,12032,,
2312,12032,,
2313,12032,,
2314,12032,,
2315,12032,,
2316,12032,,
2317,12032,,
2318,12032,,
2319,12032,,
2320,12032,,
2321,12032,,
2322,12032,,
2323,12032,,
2324,12032,,
2325,12032,,
2326,12032,,
2327,12032,,
2328,12032,,
2329,12032,,
2330,12032,,
2331,12032,,
2332,12032,,
2333,12032,,
2334,12032,,
2335,12032,,
2336,12032,,
2337,12032,,
2338,12032,,
2339,12032,,
2340,12032,,
2341,12032,,
2342,12032,,
2343,12032,,
2344,12032,,
2345,12032,,
2346,12032,,
2347,12032,,
2348,12032,,
2349,12032,,
2350,12032,,
2351,12032,,
2352,12032,,
2353,12032,,
2354,12032,,
2355,12032,,
2356,12032,,
2357,12032,,
2358,12032,,
2359,12032,,
2360,12032,,
2361,12032,,
2362,12032,,
2363,12032,,
2364,12032,,
2365,12032,,
2366,12032,,
2367,12032,,
2368,12032,,
2369,12032,,
2370,12032,,
2371,12032,,
2372,12032,,
2373,12032,,
2374,12032,,
2375,12032,,
2376,12032,,
2377,12032,,
2378,12032,,
2379,12032,,
2380,12032,,
2381,12032,,
2382,12032,,
2383,12032,,
2384,12032,,
2385,12032,,
2386,12032,,
2387,12032,,
2388,12032,,
2389,12032,,
2390,12032,,
2391,12032,,
2392,12032,,
2393,12032,,
2394,12032,,
2395,12032,,
2396,12032,,
2397,12032,,
2398,12032,,
2399,12032,,
2400,12032,,
2401,12032,,
2402,12032,,
2403,12032,,
2404,12032,,
2405,12032,,
2406,12032,,
2407,12032,,
2408,12032,,
2409,12032,,
2410,12032,,
2411,12032,,
2412,12032,,
2413,12032,,
2414,12032,,
2415,12032,,
2416,12032,,
2417,12032,,
2418,12032,,
2419,12032,,
2420,12032,,
2421,12032,,
2422,12032,,
2423,12032,,
2424,12032,,
2425,12032,,
2426,12032,,
2427,12032,,
2428,12032,,
2429,12032,,
2430,12032,,
2431,12032,,
2432,12032,,
2433,12032,,
2434,12032,,
2435,12032,,
2436,12032,,
2437,12032,,
2438,12032,,
2439,12032,,
2440,12032,,
2441,12032,,
2442,12032,,
2443,12032,,
2444,12032,,
2445,12032,,
2446,12032,,
2447,12032,,
2448,12032,,
2449,12032,,
2450,12032,,
2451,12032,,
2452,12032,,
2453,12032,,
2454,12032,,
2455,12032,,
2456,12032,,
2457,12032,,
2458,12032,,
2459,12032,,
2460,12032,,
2461,12032,,
2462,12032,,
2463,12032,,
2464,12032,,
2465,12032,,
2466,12032,,
2467,12032,,
2468,12032,,
2469,12032,,
2470,12032,,
2471,12032,,
2472,12032,,
2473,12032,,
2474,12032,,
2475,12032,,
2476,12032,,
2477,12032,,
2478,12032,,
2479,12032,,
2480,12032,,
2481,12032,,
2482,12032,,
2483,12032,,
2484,12032,,
2485,12032,,
2486,12032,,
2487,12032,,
2488,12032,,
2489,12032,,
2490,12032,,
2491,12032,,
2492,12032,,
2493,12032,,
2494,12032,,
2495,12032,,
2496,12032,,
2497,12032,,
2498,12032,,
2499,12032,,
2500,12032,,
2501,12032,,
2502,12032,,
2503,12032,,
2504,12032,,
2505,12032,,
2506,12032,,
2507,12032,,
2508,12032,,
2509,12032,,
2510,12032,,
2511,12032,,
2512,12032,,
2513,12032,,
2514,12032,,
2515,12032,,
2516,12032,,
2517,12032,,
2518,12032,,
2519,12032,,
2520,12032,,
2521,12032,,
2522,12032,,
2523,12032,,
2524,12032,,
2525,12032,,
2526,12032,,
2527,12032,,
2528,12032,,
2529,12032,,
2530,12032,,
2531,12032,,
2532,12032,,
2533,12032,,
2534,12032,,
2535,12032,,
2536,12032,,
2537,12032,,
2538,12032,,
2539,12032,,
2540,12032,,
2541,12032,,
2542,12032,,
2543,12032,,
2544,12032,,
2545,12032,,
2546,12032,,
2547,12032,,
2548,12032,,
2549,12032,,
2550,12032,,
2551,12032,,
2552,12032,,
2553,12032,,
2554,12032,,
2555,12032,,
2556,12032,,
2557,12032,,
2558,12032,,
2559,12032,,
2560,12032,,
2561,12032,,
2562,12032,,
2563,12032,,
2564,12032,,
2565,12032,,
2566,12032,,
2567,12032,,
2568,12032,,
2569,12032,,
2570,12032,,
2571,12032,,
2572,12032,,
2573,12032,,
2574,12032,,
2575,12032,,
2576,12032,,
2577,12032,,
2578,12032,,
2579,12032,,
2580,12032,,
2581,12032,,
2582,12032,,
2583,12032,,
2584,12032,,
2585,12032,,
2586,12032,,
2587,12032,,
2588,12032,,
2589,12032,,
2590,12032,,
2591,12032,,
2592,12032,,
2593,12032,,
2594,12032,,
2595,12032,,
2596,12032,,
2597,12032,,
2598,12032,,
2599,12032,,
2600,12032,,
2601,12032,,
2602,12032,,
2603,12032,,
2604,12032,,
2605,12032,,
2606,12032,,
2607,12032,,
2608,12032,,
2609,12032,,
2610,12032,,
2611,12032,,
2612,12032,,
2613,12032,,
2614,12032,,
2615,12032,,
2616,12032,,
2617,12032,,
2618,12032,,
2619,12032,,
2620,12032,,
2621,12032,,
2622,12032,,
2623,12032,,
2624,12032,,
2625,12032,,
2626,12032,,
2627,12032,,
2628,12032,,
2629,12032,,
2630,12032,,
2631,12032,,
2632,12032,,
2633,12032,,
2634,12032,,
2635,12032,,
2636,12032,,
2637,12032,,
2638,12032,,
2639,12032,,
2640,12032,,
2641,12032,,
2642,12032,,
2643,12032,,
2644,12032,,
2645,12032,,
2646,12032,,
2647,12032,,
2648,12032,,
2649,12032,,
2650,12032,,
2651,12032,,
2652,12032,,
2653,12032,,
2654,12032,,
2655,12032,,
2656,12032,,
2657,12032,,
2658,12032,,
2659,12032,,
2660,12032,,
2661,12032,,
2662,12032,,
2663,12032,,
2664,12032,,
2665,12032,,
2666,12032,,
2667,12032,,
2668,12032,,
2669,12032,,
2670,12032,,
2671,12032,,
2672,12032,,
2673,12032,,
2674,12032,,
2675,12032,,
2676,12032,,
2677,12032,,
2678,12032,,
2679,12032,,
2680,12032,,
2681,12032,,
2682,12032,,
2683,12032,,
2684,12032,,
2685,12032,,
2686,12032,,
2687,12032,,
2688,12032,,
2689,12032,,
2690,12032,,
2691,12032,,
2692,12032,,
2693,12032,,
2694,12032,,
2695,12032,,
2696,12032,,
2697,12032,,
2698,12032,,
2699,12032,,
2700,12032,,
2701,12032,,
2702,12032,,
2703,12032,,
2704,12032,,
2705,12032,,
2706,12032,,
2707,12032,,
2708,12032,,
2709,12032,,
2710,12032,,
2711,12032,,
2712,12032,,
2713,12032,,
2714,12032,,
2715,12032,,
2716,12032,,
2717,12032,,
2718,12032,,
2719,12032,,
2720,12032,,
2721,12032,,
2722,12032,,
2723,12032,,
2724,12032,,
2725,12032,,
2726,12032,,
2727,12032,,
2728,12032,,
2729,12032,,
2730,12032,,
2731,12032,,
2732,12032,,
2733,12032,,
2734,12032,,
2735,12032,,
2736,12032,,
2737,12032,,
2738,12032,,
2739,12032,,
2740,12032,,
2741,12032,,
2742,12032,,
2743,12032,,
2744,12032,,
2745,12032,,
2746,12032,,
2747,12032,,
2748,12032,,
2749,12032,,
2750,12032,,
2751,12032,,
2752,12032,,
2753,12032,,
2754,12032,,
2755,12032,,
2756,12032,,
2757,12032,,
2758,12032,,
2759,12032,,
2760,12032,,
2761,12032,,
2762,12032,,
2763,12032,,
2764,12032,,
2765,12032,,
2766,12032,,
2767,12032,,
2768,12032,,
2769,12032,,
2770,12032,,
2771,12032,,
2772,12032,,
2773,12032,,
2774,12032,,
2775,12032,,
2776,12032,,
2777,12032,,
2778,12032,,
2779,12032,,
2780,12032,,
2781,12032,,
2782,12032,,
2783,12032,,
2784,12032,,
2785,12032,,
2786,12032,,
2787,12032,,
2788,12032,,
2789,12032,,
2790,12032,,
2791,12032,,
2792,12032,,
2793,12032,,
2794,12032,,
2795,12032,,
2796,12032,,
2797,12032,,
2798,12032,,
2799,12032,,
2800,12032,,
2801,12032,,
2802,12032,,
2803,12032,,
2804,12032,,
2805,12032,,
2806,12032,,
2807,12032,,
2808,12032,,
2809,12032,,
2810,12032,,
2811,12032,,
2812,12032,,
2813,12032,,
2814,12032,,
2815,12032,,
2816,12032,,
2817,12032,,
2818,12032,,
2819,12032,,
2820,12032,,
2821,12032,,
2822,12032,,
2823,12032,,
2824,12032,,
2825,12032,,
2826,12032,,
2827,12032,,
2828,12032,,
2829,12032,,
2830,12032,,
2831,12032,,
2832,12032,,
2833,12032,,
2834,12032,,
2835,12032,,
2836,12032,,
2837,12032,,
2838,12032,,
2839,12032,,
2840,12032,,
2841,12032,,
2842,12032,,
2843,12032,,
2844,12032,,
2845,12032,,
2846,12032,,
2847,12032,,
2848,12032,,
2849,12032,,
2850,12032,,
2851,12032,,
2852,12032,,
2853,12032,,
2854,12032,,
2855,12032,,
2856,12032,,
2857,12032,,
2858,12032,,
2859,12032,,
2860,12032,,
2861,12032,,
2862,12032,,
2863,12032,,
2864,12032,,
2865,12032,,
2866,12032,,
2867,12032,,
2868,12032,,
2869,12032,,
2870,12032,,
2871,12032,,
2872,12032,,
2873,12032,,
2874,12032,,
2875,12032,,
2876,12032,,
2877,12032,,
2878,12032,,
2879,12032,,
2880,12032,,
2881,12032,,
2882,12032,,
2883,12032,,
2884,12032,,
2885,12032,,
2886,12032,,
2887,12032,,
2888,12032,,
2889,12032,,
2890,12032,,
2891,12032,,
2892,12032,,
2893,12032,,
2894,12032,,
2895,12032,,
2896,12032,,
2897,12032,,
2898,12032,,
2899,12032,,
2900,12032,,
2901,12032,,
2902,12032,,
2903,12032,,
2904,12032,,
2905,12032,,
2906,12032,,
2907,12032,,
2908,12032,,
2909,12032,,
2910,12032,,
2911,12032,,
2912,12032,,
2913,12032,,
2914,12032,,
2915,12032,,
2916,12032,,
2917,12032,,
2918,12032,,
2919,12032,,
2920,12032,,
2921,12032,,
2922,12032,,
2923,12032,,
2924,12032,,
2925,12032,,
2926,12032,,
2927,12032,,
2928,12032,,
2929,12032,,
2930,12032,,
2931,12032,,
2932,12032,,
2933,12032,,
2934,12032,,
2935,12032,,
2936,12032,,
2937,12032,,
2938,12032,,
2939,12032,,
2940,12032,,
2941,12032,,
2942,12032,,
2943,12032,,
2944,12032,,
2945,12032,,
2946,12032,,
2947,12032,,
2948,12032,,
2949,12032,,
2950,12032,,
2951,12032,,
2952,12032,,
2953,12032,,
2954,12032,,
2955,12032,,
2956,12032,,
2957,12032,,
2958,12032,,
2959,12032,,
2960,12032,,
2961,12032,,
2962,12032,,
2963,12032,,
2964,12032,,
2965,12032,,
2966,12032,,
2967,12032,,
2968,12032,,
2969,12032,,
2970,12032,,
2971,12032,,
2972,12032,,
2973,12032,,
2974,12032,,
2975,12032,,
2976,12032,,
2977,12032,,
2978,12032,,
2979,12032,,
2980,12032,,
2981,12032,,
2982,12032,,
2983,12032,,
2984,12032,,
2985,12032,,
2986,12032,,
2987,12032,,
2988,12032,,
2989,12032,,
2990,12032,,
2991,12032,,
2992,12032,,
2993,12032,,
2994,12032,,
2995,12032,,
2996,12032,,
2997,12032,,
2998,12032,,
2999,12032,,
3000,12032,,
3001,12032,,
3002,12032,,
3003,12032,,
3004,12032,,
3005,12032,,
3006,12032,,
3007,12032,,
3008,12032,,
3009,12032,,
3010,12032,,
3011,12032,,
3012,12032,,
3013,12032,,
3014,12032,,
3015,12032,,
3016,12032,,
3017,12032,,
3018,12032,,
3019,12032,,
3020,12032,,
3021,12032,,
3022,12032,,
3023,12032,,
3024,12032,,
3025,12032,,
3026,12032,,
3027,12032,,
3028,12032,,
3029,12032,,
3030,12032,,
3031,12032,,
3032,12032,,
3033,12032,,
3034,12032,,
3035,12032,,
3036,12032,,
3037,12032,,
3038,12032,,
3039,12032,,
3040,12032,,
3041,12032,,
3042,12032,,
3043,12032,,
3044,12032,,
3045,12032,,
3046,12032,,
3047,12032,,
3048,12032,,
3049,12032,,
3050,12032,,
3051,12032,,
3052,12032,,
3053,12032,,
3054,12032,,
3055,12032,,
3056,12032,,
3057,12032,,
3058,12032,,
3059,12032,,
3060,12032,,
3061,12032,,
3062,12032,,
3063,12032,,
3064,12032,,
3065,12032,,
3066,12032,,
3067,12032,,
3068,12032,,
3069,12032,,
3070,12032,,
3071,12032,,
3072,12032,,
3073,12032,,
3074,12032,,
3075,12032,,
3076,12032,,
3077,12032,,
3078,12032,,
3079,12032,,
3080,12032,,
3081,12032,,
3082,12032,,
3083,12032,,
3084,12032,,
3085,12032,,
3086,12032,,
3087,12032,,
3088,12032,,
3089,12032,,
3090,12032,,
3091,12032,,
3092,12032,,
3093,12032,,
3094,12032,,
3095,12032,,
3096,12032,,
3097,12032,,
3098,12032,,
3099,12032,,
3100,12032,,
3101,12032,,
3102,12032,,
3103,12032,,
3104,12032,,
3105,12032,,
3106,12032,,
3107,12032,,
3108,12032,,
3109,12032,,
3110,12032,,
3111,12032,,
3112,12032,,
3113,12032,,
3114,12032,,
3115,12032,,
3116,12032,,
3117,12032,,
3118,12032,,
3119,12032,,
3120,12032,,
3121,12032,,
3122,12032,,
3123,12032,,
3124,12032,,
3125,12032,,
3126,12032,,
3127,12032,,
3128,12032,,
3129,12032,,
3130,12032,,
3131,12032,,
3132,12032,,
3133,12032,,
3134,12032,,
3135,12032,,
3136,12032,,
3137,12032,,
3138,12032,,
3139,12032,,
3140,12032,,
3141,12032,,
3142,12032,,
3143,12032,,
3144,12032,,
3145,12032,,
3146,12032,,
3147,12032,,
3148,12032,,
3149,12032,,
3150,12032,,
3151,12032,,
3152,12032,,
3153,12032,,
3154,12032,,
3155,12032,,
3156,12032,,
3157,12032,,
3158,12032,,
3159,12032,,
3160,12032,,
3161,12032,,
3162,12032,,
3163,12032,,
3164,12032,,
3165,12032,,
3166,12032,,
3167,12032,,
3168,12032,,
3169,12032,,
3170,12032,,
3171,12032,,
3172,12032,,
3173,12032,,
3174,12032,,
3175,12032,,
3176,12032,,
3177,12032,,
3178,12032,,
3179,12032,,
3180,12032,,
3181,12032,,
3182,12032,,
3183,12032,,
3184,12032,,
3185,12032,,
3186,12032,,
3187,12032,,
3188,12032,,
3189,12032,,
3190,12032,,
3191,12032,,
3192,12032,,
3193,12032,,
3194,12032,,
3195,12032,,
3196,12032,,
3197,12032,,
3198,12032,,
3199,12032,,
3200,12032,,
3201,12032,,
3202,12032,,
3203,12032,,
3204,12032,,
3205,12032,,
3206,12032,,
3207,12032,,
3208,12032,,
3209,12032,,
3210,12032,,
3211,12032,,
3212,12032,,
3213,12032,,
3214,12032,,
3215,12032,,
3216,12032,,
3217,12032,,
3218,12032,,
3219,12032,,
3220,12032,,
3221,12032,,
3222,12032,,
3223,12032,,
3224,12032,,
3225,12032,,
3226,12032,,
3227,12032,,
3228,12032,,
3229,12032,,
3230,12032,,
3231,12032,,
3232,12032,,
3233,12032,,
3234,12032,,
3235,12032,,
3236,12032,,
3237,12032,,
3238,12032,,
3239,12032,,
3240,12032,,
3241,12032,,
3242,12032,,
3243,12032,,
3244,12032,,
3245,12032,,
3246,12032,,
3247,12032,,
3248,12032,,
3249,12032,,
3250,12032,,
3251,12032,,
3252,12032,,
3253,12032,,
3254,12032,,
3255,12032,,
3256,12032,,
3257,12032,,
3258,12032,,
3259,12032,,
3260,12032,,
3261,12032,,
3262,12032,,
3263,12032,,
3264,12032,,
3265,12032,,
3266,12032,,
3267,12032,,
3268,12032,,
3269,12032,,
3270,12032,,
3271,12032,,
3272,12032,,
3273,12032,,
3274,12032,,
3275,12032,,
3276,12032,,
3277,12032,,
3278,12032,,
3279,12032,,
3280,12032,,
3281,12032,,
3282,12032,,
3283,12032,,
3284,12032,,
3285,12032,,
3286,12032,,
3287,12032,,
3288,12032,,
3289,12032,,
3290,12032,,
3291,12032,,
3292,12032,,
